Conference,Year,Title,Author,Affiliation
NeurIPS,2006,Learning from Multiple Sources,Jenn Wortman Vaughan,Microsoft Research
NeurIPS,2006,Adaptor Grammars: A Framework for Specifying Compositional Nonparametric Bayesian Mod,Mark Johnson,Macquarie University
NeurIPS,2006,Adaptor Grammars: A Framework for Specifying Compositional Nonparametric Bayesian Mod,Tom Griffiths,Princeton
NeurIPS,2006,Adaptor Grammars: A Framework for Specifying Compositional Nonparametric Bayesian Mod,Sharon Goldwater,University of Edinburgh
NeurIPS,2006,MLLE: Modified Locally Linear Embedding Using Multiple Weights,Jing Wang,Huaqiao University
NeurIPS,2006,MLLE: Modified Locally Linear Embedding Using Multiple Weights,Zhenyue Zhang,None
NeurIPS,2006,Stratification Learning: Detecting Mixed Density and Dimensionality in High Dimensional Point Clouds,Gloria Haro,Universitat Politecnica de Catalunya (UPC)
NeurIPS,2006,Stratification Learning: Detecting Mixed Density and Dimensionality in High Dimensional Point Clouds,Gregory Randall,None
NeurIPS,2006,Stratification Learning: Detecting Mixed Density and Dimensionality in High Dimensional Point Clouds,Guillermo Sapiro,Duke University
NeurIPS,2006,Robotic Grasping of Novel Objects,Ashutosh Saxena,Stanford University
NeurIPS,2006,Robotic Grasping of Novel Objects,Justin Driemeyer,None
NeurIPS,2006,Robotic Grasping of Novel Objects,Justin Kearns,None
NeurIPS,2006,Robotic Grasping of Novel Objects,Andrew Y Ng,DeepLearning.AI
NeurIPS,2006,A Scalable Machine Learning Approach to Go,Lin Wu,"University of California, Irvine"
NeurIPS,2006,A Scalable Machine Learning Approach to Go,Pierre Baldi,UC Irvine
NeurIPS,2006,Accelerated Variational Dirichlet Process Mixtures,Kenichi Kurihara,Google
NeurIPS,2006,Accelerated Variational Dirichlet Process Mixtures,Max Welling,University of Amsterdam / Qualcomm AI Research
NeurIPS,2006,Accelerated Variational Dirichlet Process Mixtures,Nikos Vlassis,Netflix
NeurIPS,2006,A Bayesian Approach to Diffusion Models of Decision-Making and Response Time,Michael D Lee,"University of California, Irvine"
NeurIPS,2006,A Bayesian Approach to Diffusion Models of Decision-Making and Response Time,Ian Fuss,None
NeurIPS,2006,A Bayesian Approach to Diffusion Models of Decision-Making and Response Time,Daniel Navarro,University of Adelaide
NeurIPS,2006,Convex Repeated Games and Fenchel Duality,Shai Shalev-Shwartz,Mobileye & HUJI
NeurIPS,2006,Convex Repeated Games and Fenchel Duality,Yoram Singer,Princeton
NeurIPS,2006,Optimal Single-Class Classification Strategies,Ran El-Yaniv,Technion & Google
NeurIPS,2006,Optimal Single-Class Classification Strategies,Mordechai Nisenson,Technion - Israel Institute of Technology
NeurIPS,2006,Information Bottleneck for Non Co-Occurrence Data,Yevgeny Seldin,University of Copenhagen
NeurIPS,2006,Information Bottleneck for Non Co-Occurrence Data,Noam Slonim,IBM Research
NeurIPS,2006,Information Bottleneck for Non Co-Occurrence Data,Naftali Tishby,The Hebrew University Jerusalem
NeurIPS,2006,Learning annotated hierarchies from relational data,Dan Roy,Univ of Toronto & Vector
NeurIPS,2006,Learning annotated hierarchies from relational data,Charles Kemp,Carnegie Mellon University
NeurIPS,2006,Learning annotated hierarchies from relational data,Vikash Mansinghka,Massachusetts Institute of Technology
NeurIPS,2006,Learning annotated hierarchies from relational data,Josh Tenenbaum,MIT
NeurIPS,2006,The Robustness-Performance Tradeoff in Markov Decision Processes,Huan Xu,National University of Singapore
NeurIPS,2006,The Robustness-Performance Tradeoff in Markov Decision Processes,Shie Mannor,McGill University
NeurIPS,2006,A Kernel Method for the Two-Sample-Problem,Arthur Gretton,"Gatsby Unit, UCL"
NeurIPS,2006,A Kernel Method for the Two-Sample-Problem,Karsten Borgwardt,ETH Zurich
NeurIPS,2006,A Kernel Method for the Two-Sample-Problem,Malte J Rasch,Graz University of Technology
NeurIPS,2006,A Kernel Method for the Two-Sample-Problem,Bernhard Schölkopf,"MPI for Intelligent Systems, Tübingen"
NeurIPS,2006,A Kernel Method for the Two-Sample-Problem,Alex Smola,Amazon - We are hiring!
NeurIPS,2006,Greedy Layer-Wise Training of Deep Networks,Yoshua Bengio,University of Montreal
NeurIPS,2006,Greedy Layer-Wise Training of Deep Networks,Pascal Lamblin,Google
NeurIPS,2006,Greedy Layer-Wise Training of Deep Networks,Dan Popovici,University of Montreal
NeurIPS,2006,Greedy Layer-Wise Training of Deep Networks,Hugo Larochelle,Twitter
NeurIPS,2006,Randomized Clustering Forests for Building Fast and Discriminative Visual Vocabularies,Frank Moosmann,Uni-Karlsruhe
NeurIPS,2006,Randomized Clustering Forests for Building Fast and Discriminative Visual Vocabularies,Bill Triggs,CNRS
NeurIPS,2006,Randomized Clustering Forests for Building Fast and Discriminative Visual Vocabularies,FREDERIC JURIE,CNRS
NeurIPS,2006,An Application of Reinforcement Learning to Aerobatic Helicopter Flight,Pieter Abbeel,UC Berkeley & Covariant
NeurIPS,2006,An Application of Reinforcement Learning to Aerobatic Helicopter Flight,Adam P Coates,Stanford University
NeurIPS,2006,An Application of Reinforcement Learning to Aerobatic Helicopter Flight,Andrew Y Ng,DeepLearning.AI
NeurIPS,2006,An Application of Reinforcement Learning to Aerobatic Helicopter Flight,Morgan Quigley,Stanford University
NeurIPS,2006,Fast Iterative Kernel PCA,Nic Schraudolph,National ICT Australia
NeurIPS,2006,Fast Iterative Kernel PCA,Simon Günter,None
NeurIPS,2006,Fast Iterative Kernel PCA,Vishwanathan S V N,National ICT Australia
NeurIPS,2006,An Efficient Method for Gradient-Based Adaptation of Hyperparameters in SVM Models,Sathiya Selvaraj Keerthi,Yahoo!
NeurIPS,2006,An Efficient Method for Gradient-Based Adaptation of Hyperparameters in SVM Models,Vikas Sindhwani,Google
NeurIPS,2006,An Efficient Method for Gradient-Based Adaptation of Hyperparameters in SVM Models,Olivier Chapelle,Google
NeurIPS,2006,TrueSkill: A Bayesian Skill Rating System,Ralf Herbrich,Amazon
NeurIPS,2006,TrueSkill: A Bayesian Skill Rating System,Tom Minka,MSR
NeurIPS,2006,TrueSkill: A Bayesian Skill Rating System,Thore K Graepel,Microsoft Research Cambridge (UK)
NeurIPS,2006,Denoising and Dimension Reduction in Feature Space,Mikio L Braun,TU Berlin
NeurIPS,2006,Denoising and Dimension Reduction in Feature Space,Joachim M Buhmann,ETH Zurich
NeurIPS,2006,Denoising and Dimension Reduction in Feature Space,Klaus-Robert Müller,TU Berlin
NeurIPS,2006,Sample Complexity of Policy Search with Known Dynamics,Peter Bartlett,UC Berkeley
NeurIPS,2006,Sample Complexity of Policy Search with Known Dynamics,Ambuj Tewari,University of Michigan
NeurIPS,2006,Fundamental Limitations of Spectral Clustering Methods,Boaz Nadler,Weizmann Institute of Science
NeurIPS,2006,Fundamental Limitations of Spectral Clustering Methods,Meirav Galun,Weizmann Institute of Science
NeurIPS,2006,Combining causal and similarity-based reasoning,Charles Kemp,Carnegie Mellon University
NeurIPS,2006,Combining causal and similarity-based reasoning,Patrick Shafto,University of Louisville
NeurIPS,2006,Combining causal and similarity-based reasoning,Allison Berke,None
NeurIPS,2006,Combining causal and similarity-based reasoning,Josh Tenenbaum,MIT
NeurIPS,2006,PAC-Bayes Bounds for the Risk of the Majority Vote and the Variance of the Gibbs Classifier,Alexandre Lacasse,Universite Laval
NeurIPS,2006,PAC-Bayes Bounds for the Risk of the Majority Vote and the Variance of the Gibbs Classifier,Francois Laviolette,Université Laval
NeurIPS,2006,PAC-Bayes Bounds for the Risk of the Majority Vote and the Variance of the Gibbs Classifier,Mario Marchand,Université Laval
NeurIPS,2006,PAC-Bayes Bounds for the Risk of the Majority Vote and the Variance of the Gibbs Classifier,Pascal Germain,Laval University
NeurIPS,2006,PAC-Bayes Bounds for the Risk of the Majority Vote and the Variance of the Gibbs Classifier,Nicolas Usunier,Université Pierre et Marie Curie
NeurIPS,2006,Bayesian Policy Gradient Algorithms,Mohammad Ghavamzadeh,Facebook AI Research
NeurIPS,2006,Bayesian Policy Gradient Algorithms,Yaakov Engel,Rafael
NeurIPS,2006,Correcting Sample Selection Bias by Unlabeled Data,Jiayuan Huang,University of Waterloo
NeurIPS,2006,Correcting Sample Selection Bias by Unlabeled Data,Alex Smola,Amazon - We are hiring!
NeurIPS,2006,Correcting Sample Selection Bias by Unlabeled Data,Arthur Gretton,"Gatsby Unit, UCL"
NeurIPS,2006,Correcting Sample Selection Bias by Unlabeled Data,Karsten Borgwardt,ETH Zurich
NeurIPS,2006,Correcting Sample Selection Bias by Unlabeled Data,Bernhard Schölkopf,"MPI for Intelligent Systems, Tübingen"
NeurIPS,2006,Temporal and Cross-Subject Probabilistic Models for fMRI Prediction Task,Alexis Battle,Stanford University
NeurIPS,2006,Temporal and Cross-Subject Probabilistic Models for fMRI Prediction Task,Gal Chechik,"NVIDIA, BIU"
NeurIPS,2006,Temporal and Cross-Subject Probabilistic Models for fMRI Prediction Task,Daphne Koller,insitro
NeurIPS,2006,Efficient Learning of Sparse Representations with an Energy-Based Model,Marc'Aurelio Ranzato,Facebook AI Research
NeurIPS,2006,Efficient Learning of Sparse Representations with an Energy-Based Model,Christopher Poultney,None
NeurIPS,2006,Efficient Learning of Sparse Representations with an Energy-Based Model,Sumit Chopra,AT&T Research Labs
NeurIPS,2006,Efficient Learning of Sparse Representations with an Energy-Based Model,Yann LeCun,Facebook AI Research and New York University
NeurIPS,2006,Unsupervised Learning of a Probabilistic Grammar for Object Detection and Parsing,Long Zhu,Massachusetts Institute of Technology
NeurIPS,2006,Unsupervised Learning of a Probabilistic Grammar for Object Detection and Parsing,Yuanhao Chen,"University of California, Los Angeles"
NeurIPS,2006,Unsupervised Learning of a Probabilistic Grammar for Object Detection and Parsing,Alan L Yuille,UCLA
NeurIPS,2006,Structure Learning in Markov Random Fields,Sridevi Parise,None
NeurIPS,2006,Structure Learning in Markov Random Fields,Max Welling,University of Amsterdam / Qualcomm AI Research
NeurIPS,2006,Data Integration for Classification Problems Employing Gaussian Process Priors,Mark A Girolami,University of Glasgow
NeurIPS,2006,Data Integration for Classification Problems Employing Gaussian Process Priors,Mingjun Zhong,Dalian Nationalities University
NeurIPS,2006,A Novel Gaussian Sum Smoother for Approximate Inference in Switching Linear Dynamical,David Barber,University College London
NeurIPS,2006,A Novel Gaussian Sum Smoother for Approximate Inference in Switching Linear Dynamical,Bertrand Mesot,IDIAP Research Institute
NeurIPS,2006,A recipe for optimizing a time-histogram,Hideaki Shimazaki,Kyoto University
NeurIPS,2006,A recipe for optimizing a time-histogram,Shigeru Shinomoto,Kyoto University
NeurIPS,2006,Dynamic Foreground/Background Extraction from Images and Videos using Random Patches,Le Lu,Siemens Corporate Research
NeurIPS,2006,Dynamic Foreground/Background Extraction from Images and Videos using Random Patches,Gregory D Hager,Johns Hopkins University
NeurIPS,2006,Large-Scale Sparsified Manifold Regularization,Ivor W Tsang,Nanyang Technological University
NeurIPS,2006,Large-Scale Sparsified Manifold Regularization,James T Kwok,Hong Kong University of Science and Technology
NeurIPS,2006,"Bayesian Image Super-resolution, Continued",Lyndsey C Pickup,University of Oxford
NeurIPS,2006,"Bayesian Image Super-resolution, Continued",David Capel,None
NeurIPS,2006,"Bayesian Image Super-resolution, Continued",Stephen J Roberts,University of Oxford
NeurIPS,2006,"Bayesian Image Super-resolution, Continued",Andrew Zisserman,DeepMind & University of Oxford
NeurIPS,2006,Real-time adaptive information-theoretic optimization of neurophysiological experiments,Jeremy Lewi,Georgia Tech
NeurIPS,2006,Real-time adaptive information-theoretic optimization of neurophysiological experiments,Robert Butera,Georgia Tech
NeurIPS,2006,Real-time adaptive information-theoretic optimization of neurophysiological experiments,Liam M Paninski,"Center for Neural Science, NYU"
NeurIPS,2006,A Hidden Markov Dirichlet Process Model for Genetic Recombination in Open Ancestral Space,KyungAh Sohn,Carnegie Mellon University
NeurIPS,2006,A Hidden Markov Dirichlet Process Model for Genetic Recombination in Open Ancestral Space,Eric Xing,Petuum Inc. /  Carnegie Mellon University
NeurIPS,2006,"Uncertainty, phase and oscillatory hippocampal recall",Mate Lengyel,University of Cambridge
NeurIPS,2006,"Uncertainty, phase and oscillatory hippocampal recall",Peter Dayan,"Gatsby Unit, UCL"
NeurIPS,2006,An EM Algorithm for Localizing Multiple Sound Sources in Reverberant Environments,Michael Mandel,"Brooklyn College, CUNY"
NeurIPS,2006,An EM Algorithm for Localizing Multiple Sound Sources in Reverberant Environments,Daniel P Ellis,Columbia University
NeurIPS,2006,An EM Algorithm for Localizing Multiple Sound Sources in Reverberant Environments,Tony Jebara,Spotify
NeurIPS,2006,Sparse Representation for Signal Classification,Ke Huang,Michigan State University
NeurIPS,2006,Sparse Representation for Signal Classification,Selin Aviyente,None
NeurIPS,2006,Kernels on Structured Objects Through Nested Histograms,Marco Cuturi,Google Brain  &  CREST - ENSAE
NeurIPS,2006,Kernels on Structured Objects Through Nested Histograms,Kenji Fukumizu,Institute of Statistical Mathematics / Preferred Networks / RIKEN AIP
NeurIPS,2006,Learnability and the doubling dimension,Yi Li,Genome Institute of Singapore
NeurIPS,2006,Learnability and the doubling dimension,Phil Long,NEC Labs
NeurIPS,2006,Single Channel Speech Separation Using Layered Hidden Markov Models,John R Hershey,IBM
NeurIPS,2006,Single Channel Speech Separation Using Layered Hidden Markov Models,Trausti Kristjansson,Google
NeurIPS,2006,Single Channel Speech Separation Using Layered Hidden Markov Models,Steven J Rennie,IBM Research
NeurIPS,2006,Single Channel Speech Separation Using Layered Hidden Markov Models,Peder A Olsen,IBM
NeurIPS,2006,Max-margin classification of incomplete data,Gal Chechik,"NVIDIA, BIU"
NeurIPS,2006,Max-margin classification of incomplete data,Geremy Heitz,Stanford University
NeurIPS,2006,Max-margin classification of incomplete data,Gal Elidan,Hebrew University
NeurIPS,2006,Max-margin classification of incomplete data,Pieter Abbeel,UC Berkeley & Covariant
NeurIPS,2006,Max-margin classification of incomplete data,Daphne Koller,insitro
NeurIPS,2006,Clustering appearance and shape by learning jigsaws,Anitha Kannan,Microsoft Research
NeurIPS,2006,Clustering appearance and shape by learning jigsaws,John Winn,Microsoft Research
NeurIPS,2006,Clustering appearance and shape by learning jigsaws,Carsten Rother,Microsoft Research Cambridge
NeurIPS,2006,Distributed PCA and Network Anomaly Detection,Ling Huang,Intel
NeurIPS,2006,Distributed PCA and Network Anomaly Detection,Long Nguyen,University of Michigan
NeurIPS,2006,Distributed PCA and Network Anomaly Detection,Minos Garofalakis,None
NeurIPS,2006,Distributed PCA and Network Anomaly Detection,Michael Jordan,UC Berkeley
NeurIPS,2006,Distributed PCA and Network Anomaly Detection,Anthony D Joseph,"University of California, Berkeley"
NeurIPS,2006,Distributed PCA and Network Anomaly Detection,Nina Taft,None
NeurIPS,2006,Fast Computation of Graph Kernels,Vishwanathan S V N,National ICT Australia
NeurIPS,2006,Fast Computation of Graph Kernels,Karsten Borgwardt,ETH Zurich
NeurIPS,2006,Fast Computation of Graph Kernels,Nic Schraudolph,National ICT Australia
NeurIPS,2006,Nonlinear physically-based models for decoding motor-cortical population activity,Gregory Shakhnarovich,TTIC
NeurIPS,2006,Nonlinear physically-based models for decoding motor-cortical population activity,Sung-Phil Kim,None
NeurIPS,2006,Nonlinear physically-based models for decoding motor-cortical population activity,Michael J Black,Max Planck Institute for Intelligent Systems
NeurIPS,2006,A Theory of Retinal Population Coding,Eizaburo Doi,Janelia Research Campus
NeurIPS,2006,A Theory of Retinal Population Coding,Michael S Lewicki,Carnegie Mellon University
